t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
414,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
415,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
416,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
417,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
418,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
419,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
420,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
421,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
422,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
423,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
424,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
425,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
426,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
427,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
428,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
429,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
430,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
431,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
432,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
433,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
434,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
435,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
436,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
437,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
438,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
439,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
440,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
